id,name,level_name,year,division_id
12929,History of Arts,Aspirantura Programme,2021,585
12009,History of Arts,Aspirantura Programme,2020,585
11003,History of Arts,Aspirantura Programme,2019,585
14921,Neurolinguistics,additional educational programmes based on bachelor studies,2022,586
15154,Cognitive Studies,master studies,2023,586
13943,Cognitive Studies,master studies,2022,586
13055,Cognitive Studies,master studies,2021,586
12149,Cognitive Studies,master studies,2020,586
15574,Physical Education,non-university level higher education based on basic general education,2023,587
14222,Physical Education,non-university level higher education based on basic general education,2022,587
13281,Physical Education,non-university level higher education based on basic general education,2021,587
12139,Physical Education,non-university level higher education based on basic general education,2020,587
10981,Physical Education,non-university level higher education based on basic general education,2019,587
10200,Physical Education,non-university level higher education based on basic general education,2018,587
15575,Physical Education,non-university level higher education based on secondary education,2023,587
14223,Physical Education,non-university level higher education based on secondary education,2022,587
13280,Physical Education,non-university level higher education based on secondary education,2021,587
12140,Physical Education,non-university level higher education based on secondary education,2020,587
10943,Physical Education,non-university level higher education based on secondary education,2019,587
15053,Mathematics,bachelor studies,2023,588
13833,Mathematics,bachelor studies,2022,588
12844,Mathematics,bachelor studies,2021,588
11885,Mathematics,bachelor studies,2020,588
11226,Mathematics,bachelor studies,2019,588
10006,Mathematics,bachelor studies,2018,588
12067,"Mathematics, Algorithms and Data Analysis",bachelor studies,2020,588
11285,"Mathematics, Algorithms and Data Analysis",bachelor studies,2019,588
15120,Data Science,bachelor studies,2023,588
13859,Data Science,bachelor studies,2022,588
12985,Data Science,bachelor studies,2021,588
15113,Modern Programming,bachelor studies,2023,588
13855,Modern Programming,bachelor studies,2022,588
12975,Modern Programming,bachelor studies,2021,588
12069,Modern Programming,bachelor studies,2020,588
11282,Modern Programming,bachelor studies,2019,588
15346,Software Development and Data Science,master studies,2023,588
13596,Software Development and Data Science,master studies,2022,588
15325,Advanced Mathematics,master studies,2023,588
14073,Advanced Mathematics,master studies,2022,588
13199,Advanced Mathematics,master studies,2021,588
12079,Advanced Mathematics,master studies,2020,588
12983,Advanced Mathematics,Aspirantura Programme,2021,588
13857,Mathematics and Artificial Intelligence,bachelor studies,2022,589
12978,Mathematics and Artificial Intelligence,bachelor studies,2021,589
12084,Mathematics and Artificial Intelligence,bachelor studies,2020,589
13815,Artificial Intelligence and Data Science,bachelor studies,2023,589
15093,Mathematics and Computer Science,bachelor studies,2023,589
13847,Mathematics and Computer Science,bachelor studies,2022,589
12890,Mathematics and Computer Science,bachelor studies,2021,589
11930,Mathematics and Computer Science,bachelor studies,2020,589
11250,Mathematics and Computer Science,bachelor studies,2019,589
9986,Mathematics and Computer Science,bachelor studies,2018,589
11295,Software and Administration of Information Systems,bachelor studies,2019,589
9988,Software and Administration of Information Systems,bachelor studies,2018,589
15057,Mechanics and Mathematical Modelling,bachelor studies,2023,589
13836,Mechanics and Mathematical Modelling,bachelor studies,2022,589
12849,Mechanics and Mathematical Modelling,bachelor studies,2021,589
11890,Mechanics and Mathematical Modelling,bachelor studies,2020,589
11315,Mechanics and Mathematical Modelling,bachelor studies,2019,589
9990,Mechanics and Mathematical Modelling,bachelor studies,2018,589
12847,Applied Mathematics and Computer Science,bachelor studies,2021,589
11888,Applied Mathematics and Computer Science,bachelor studies,2020,589
11094,Applied Mathematics and Computer Science,bachelor studies,2019,589
10017,Applied Mathematics and Computer Science,bachelor studies,2018,589
15128,"Applied Mathematics, Computer Programming and Artificial Intelligence",bachelor studies,2023,589
13861,"Applied Mathematics, Computer Programming and Artificial Intelligence",bachelor studies,2022,589
15092,Software Engineering,bachelor studies,2023,589
13895,Software Engineering,bachelor studies,2022,589
12889,Software Engineering,bachelor studies,2021,589
11929,Software Engineering,bachelor studies,2020,589
11096,Software Engineering,bachelor studies,2019,589
9989,Software Engineering,bachelor studies,2018,589
15115,Technology Programming,bachelor studies,2023,589
13858,Technology Programming,bachelor studies,2022,589
12979,Technology Programming,bachelor studies,2021,589
12085,Technology Programming,bachelor studies,2020,589
14510,Mathematical Software and Administration of Information Systems,additional educational programmes based on bachelor studies,2022,589
13331,Mathematical Software and Administration of Information Systems,additional educational programmes based on bachelor studies,2021,589
12517,Mathematical Software and Administration of Information Systems,additional educational programmes based on bachelor studies,2020,589
14889,Fundamentals of Practical Robotics and Artificial Intelligence,additional educational programmes based on bachelor studies,2022,589
13336,Olympiad Tasks in Mathematics,additional educational programmes based on basic general education,2021,589
13345,Basics of C / C ++ Programming,additional educational programmes based on basic general education,2021,589
14839,Preparatory courses in informatics,additional educational programmes based on basic general education,2022,589
13334,Preparatory courses in informatics,additional educational programmes based on basic general education,2021,589
14838,Preparatory courses in mathematics,additional educational programmes based on basic general education,2022,589
13332,Preparatory courses in mathematics,additional educational programmes based on basic general education,2021,589
14511,Preparatory courses on the Russian language,additional educational programmes based on basic general education,2022,589
13333,Preparatory courses on the Russian language,additional educational programmes based on basic general education,2021,589
13335,Preparatory Courses in Physics (Exam),additional educational programmes based on basic general education,2021,589
13340,Preparatory Сourses in Physics for 10 Class,additional educational programmes based on basic general education,2021,589
14520,Preparation for the Unified State Exam in Russian (Intensive),additional educational programmes based on basic general education,2022,589
13346,Preparation for the Unified State Exam in Russian (Intensive),additional educational programmes based on basic general education,2021,589
14514,Solving the Tasks of the Exam on Computer Science of Increased Level of Complexity,additional educational programmes based on basic general education,2022,589
13338,Solution of Problems of Profile Use in Mathematics of the Increased Level of Complexity,additional educational programmes based on basic general education,2021,589
15186,Advanced Mechanics and Modeling,master studies,2023,589
14025,Advanced Mechanics and Modeling,master studies,2022,589
13154,Advanced Mechanics and Modeling,master studies,2021,589
15229,Artificial Intelligence and Data Science,master studies,2023,589
13811,Artificial Intelligence and Data Science,master studies,2022,589
15180,"Mathematical Modeling, Programming and Artificial Intelligence",master studies,2023,589
14012,"Mathematical Modeling, Programming and Artificial Intelligence",master studies,2022,589
13143,"Mathematical Modeling, Programming and Artificial Intelligence",master studies,2021,589
11325,"Mathematical Modeling, Programming and Artificial Intelligence",master studies,2020,589
15159,Software and Administration of Information Systems,master studies,2023,589
13966,Software and Administration of Information Systems,master studies,2022,589
13104,Software and Administration of Information Systems,master studies,2021,589
